,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Date_time
1993664,0.334,0.064,239.81,1.4,0.0,0.0,0.0,2010-10-01 05:08:00
1993665,0.332,0.064,239.69,1.4,0.0,0.0,1.0,2010-10-01 05:09:00
1993666,0.332,0.064,239.68,1.4,0.0,0.0,1.0,2010-10-01 05:10:00
1993667,0.33,0.064,239.68,1.4,0.0,0.0,0.0,2010-10-01 05:11:00
1993668,0.33,0.064,239.84,1.4,0.0,0.0,1.0,2010-10-01 05:12:00
1993669,0.33,0.064,239.33,1.4,0.0,0.0,0.0,2010-10-01 05:13:00
1993670,0.272,0.0,239.92,1.2,0.0,0.0,1.0,2010-10-01 05:14:00
1993671,0.236,0.064,239.63,1.0,0.0,0.0,1.0,2010-10-01 05:15:00
1993672,0.234,0.066,238.69,1.0,0.0,0.0,0.0,2010-10-01 05:16:00
1993673,0.234,0.066,238.99,1.0,0.0,0.0,1.0,2010-10-01 05:17:00
1993674,0.234,0.064,239.31,1.0,0.0,0.0,1.0,2010-10-01 05:18:00
1993675,0.236,0.064,239.57,1.0,0.0,0.0,0.0,2010-10-01 05:19:00
1993676,0.236,0.064,239.79,1.0,0.0,0.0,1.0,2010-10-01 05:20:00
1993677,0.236,0.064,239.49,1.0,0.0,0.0,1.0,2010-10-01 05:21:00
1993678,0.236,0.064,240.16,1.0,0.0,0.0,0.0,2010-10-01 05:22:00
1993679,0.236,0.064,240.27,1.0,0.0,0.0,1.0,2010-10-01 05:23:00
1993680,0.238,0.064,240.68,1.0,0.0,0.0,0.0,2010-10-01 05:24:00
1993681,0.238,0.064,241.18,1.0,0.0,0.0,1.0,2010-10-01 05:25:00
1993682,0.238,0.064,241.37,1.0,0.0,0.0,1.0,2010-10-01 05:26:00
1993683,0.238,0.062,241.57,1.0,0.0,0.0,0.0,2010-10-01 05:27:00
1993684,0.24,0.062,242.27,1.0,0.0,0.0,1.0,2010-10-01 05:28:00
1993685,0.288,0.0,242.37,1.4,0.0,0.0,1.0,2010-10-01 05:29:00
1993686,0.318,0.0,242.44,1.2,0.0,0.0,0.0,2010-10-01 05:30:00
1993687,0.364,0.084,242.17,1.6,0.0,0.0,1.0,2010-10-01 05:31:00
1993688,0.426,0.174,241.77,1.8,0.0,0.0,1.0,2010-10-01 05:32:00
1993689,0.42,0.172,241.43,1.8,0.0,0.0,0.0,2010-10-01 05:33:00
1993690,0.416,0.17,240.93,1.8,0.0,0.0,1.0,2010-10-01 05:34:00
1993691,0.412,0.17,240.74,1.8,0.0,0.0,1.0,2010-10-01 05:35:00
1993692,0.408,0.168,240.25,1.8,0.0,0.0,0.0,2010-10-01 05:36:00
1993693,0.358,0.1,240.41,1.6,0.0,0.0,1.0,2010-10-01 05:37:00
1993694,0.332,0.064,239.69,1.4,0.0,0.0,0.0,2010-10-01 05:38:00
1993695,0.332,0.066,239.75,1.4,0.0,0.0,1.0,2010-10-01 05:39:00
1993696,0.332,0.064,239.6,1.4,0.0,0.0,1.0,2010-10-01 05:40:00
1993697,0.33,0.064,239.61,1.4,0.0,0.0,0.0,2010-10-01 05:41:00
1993698,0.466,0.122,239.32,2.4,0.0,0.0,2.0,2010-10-01 05:42:00
1993699,0.926,0.298,238.84,4.0,0.0,0.0,11.0,2010-10-01 05:43:00
1993700,0.86,0.176,239.81,3.6,0.0,0.0,11.0,2010-10-01 05:44:00
1993701,0.898,0.186,241.7,3.8,0.0,0.0,12.0,2010-10-01 05:45:00
1993702,0.91,0.186,241.86,3.8,0.0,0.0,11.0,2010-10-01 05:46:00
1993703,0.912,0.182,241.46,3.8,0.0,0.0,12.0,2010-10-01 05:47:00
1993704,0.348,0.0,241.96,1.8,0.0,0.0,4.0,2010-10-01 05:48:00
1993705,0.242,0.062,242.03,1.0,0.0,0.0,0.0,2010-10-01 05:49:00
1993706,0.246,0.062,241.69,1.0,0.0,0.0,1.0,2010-10-01 05:50:00
1993707,0.246,0.062,241.33,1.0,0.0,0.0,1.0,2010-10-01 05:51:00
1993708,0.246,0.062,241.3,1.0,0.0,0.0,0.0,2010-10-01 05:52:00
1993709,0.244,0.064,241.03,1.0,0.0,0.0,1.0,2010-10-01 05:53:00
1993710,0.244,0.062,241.0,1.0,0.0,0.0,0.0,2010-10-01 05:54:00
1993711,0.244,0.062,241.11,1.0,0.0,0.0,1.0,2010-10-01 05:55:00
1993712,0.246,0.062,241.78,1.0,0.0,0.0,1.0,2010-10-01 05:56:00
1993713,0.244,0.062,241.64,1.0,0.0,0.0,0.0,2010-10-01 05:57:00
1993714,0.244,0.062,241.47,1.0,0.0,0.0,1.0,2010-10-01 05:58:00
1993715,0.242,0.064,240.71,1.0,0.0,0.0,1.0,2010-10-01 05:59:00
1993716,0.244,0.062,241.09,1.0,0.0,0.0,0.0,2010-10-01 06:00:00
1993717,0.34,0.0,241.41,1.4,0.0,0.0,1.0,2010-10-01 06:01:00
1993718,0.354,0.072,242.4,1.4,0.0,0.0,1.0,2010-10-01 06:02:00
1993719,0.35,0.072,242.58,1.4,0.0,0.0,0.0,2010-10-01 06:03:00
1993720,0.35,0.074,243.06,1.4,0.0,0.0,1.0,2010-10-01 06:04:00
1993721,0.348,0.074,243.36,1.4,0.0,0.0,1.0,2010-10-01 06:05:00
1993722,0.37,0.086,242.96,1.6,0.0,0.0,0.0,2010-10-01 06:06:00
1993723,0.424,0.18,243.25,1.8,0.0,0.0,1.0,2010-10-01 06:07:00
1993724,0.422,0.18,243.38,1.8,0.0,0.0,1.0,2010-10-01 06:08:00
1993725,0.422,0.182,243.77,1.8,0.0,0.0,0.0,2010-10-01 06:09:00
1993726,0.42,0.182,243.64,1.8,0.0,0.0,1.0,2010-10-01 06:10:00
1993727,0.418,0.18,243.51,1.8,0.0,0.0,1.0,2010-10-01 06:11:00
1993728,0.416,0.182,243.55,1.8,0.0,0.0,0.0,2010-10-01 06:12:00
1993729,0.362,0.106,243.84,1.6,0.0,0.0,1.0,2010-10-01 06:13:00
1993730,0.306,0.0,243.88,1.2,0.0,0.0,1.0,2010-10-01 06:14:00
1993731,0.246,0.06,243.79,1.0,0.0,0.0,0.0,2010-10-01 06:15:00
1993732,0.31,0.0,243.38,1.4,0.0,0.0,1.0,2010-10-01 06:16:00
1993733,0.322,0.062,243.68,1.2,0.0,1.0,1.0,2010-10-01 06:17:00
1993734,0.32,0.06,242.97,1.2,0.0,2.0,0.0,2010-10-01 06:18:00
1993735,0.318,0.06,242.55,1.2,0.0,1.0,1.0,2010-10-01 06:19:00
1993736,0.322,0.06,242.5,1.4,0.0,1.0,0.0,2010-10-01 06:20:00
1993737,0.326,0.058,241.98,1.4,0.0,2.0,1.0,2010-10-01 06:21:00
1993738,0.328,0.06,242.32,1.4,0.0,1.0,1.0,2010-10-01 06:22:00
1993739,0.324,0.06,242.42,1.4,0.0,1.0,0.0,2010-10-01 06:23:00
1993740,0.322,0.058,242.25,1.2,0.0,2.0,1.0,2010-10-01 06:24:00
1993741,0.324,0.06,242.84,1.4,0.0,1.0,1.0,2010-10-01 06:25:00
1993742,0.324,0.062,243.46,1.4,0.0,1.0,0.0,2010-10-01 06:26:00
1993743,0.324,0.062,243.13,1.4,0.0,2.0,1.0,2010-10-01 06:27:00
1993744,0.326,0.06,242.49,1.4,0.0,1.0,1.0,2010-10-01 06:28:00
1993745,0.33,0.06,242.56,1.4,0.0,2.0,0.0,2010-10-01 06:29:00
1993746,0.388,0.12,242.76,1.8,0.0,1.0,1.0,2010-10-01 06:30:00
1993747,0.434,0.196,242.59,1.8,0.0,1.0,1.0,2010-10-01 06:31:00
1993748,0.428,0.2,243.43,1.8,0.0,2.0,0.0,2010-10-01 06:32:00
1993749,0.426,0.2,243.58,1.8,0.0,1.0,1.0,2010-10-01 06:33:00
1993750,0.42,0.196,242.55,1.8,0.0,2.0,1.0,2010-10-01 06:34:00
1993751,0.42,0.198,242.85,1.8,0.0,1.0,0.0,2010-10-01 06:35:00
1993752,0.422,0.196,242.49,1.8,0.0,1.0,1.0,2010-10-01 06:36:00
1993753,0.42,0.196,242.3,1.8,0.0,1.0,1.0,2010-10-01 06:37:00
1993754,0.416,0.194,242.06,1.8,0.0,2.0,0.0,2010-10-01 06:38:00
1993755,0.41,0.194,241.96,1.8,0.0,1.0,1.0,2010-10-01 06:39:00
1993756,0.658,0.188,241.58,2.8,0.0,1.0,1.0,2010-10-01 06:40:00
1993757,0.594,0.188,241.41,2.6,0.0,2.0,0.0,2010-10-01 06:41:00
1993758,0.512,0.19,241.81,2.2,0.0,1.0,1.0,2010-10-01 06:42:00
1993759,0.424,0.06,242.18,1.8,0.0,1.0,0.0,2010-10-01 06:43:00
1993760,1.266,0.14,242.05,5.6,0.0,1.0,12.0,2010-10-01 06:44:00
1993761,1.624,0.15,241.99,6.6,0.0,1.0,19.0,2010-10-01 06:45:00
1993762,1.604,0.15,242.03,6.6,0.0,2.0,19.0,2010-10-01 06:46:00
1993763,1.58,0.146,241.24,6.4,0.0,1.0,19.0,2010-10-01 06:47:00
1993764,1.574,0.146,241.29,6.4,0.0,1.0,19.0,2010-10-01 06:48:00
1993765,1.564,0.144,240.97,6.4,0.0,1.0,18.0,2010-10-01 06:49:00
1993766,1.556,0.142,240.6,6.4,0.0,1.0,19.0,2010-10-01 06:50:00
1993767,1.564,0.144,240.84,6.4,0.0,2.0,18.0,2010-10-01 06:51:00
1993768,1.538,0.048,241.16,6.4,0.0,1.0,19.0,2010-10-01 06:52:00
1993769,1.63,0.0,240.28,6.8,0.0,1.0,18.0,2010-10-01 06:53:00
1993770,1.624,0.0,240.13,6.6,0.0,1.0,18.0,2010-10-01 06:54:00
1993771,1.514,0.0,239.87,6.2,0.0,1.0,19.0,2010-10-01 06:55:00
1993772,2.116,0.0,239.53,8.8,0.0,1.0,18.0,2010-10-01 06:56:00
1993773,2.122,0.0,239.56,8.8,0.0,2.0,18.0,2010-10-01 06:57:00
1993774,2.282,0.088,239.66,9.8,0.0,1.0,18.0,2010-10-01 06:58:00
1993775,2.25,0.08,239.04,9.6,0.0,1.0,19.0,2010-10-01 06:59:00
1993776,2.382,0.128,238.41,10.0,0.0,1.0,18.0,2010-10-01 07:00:00
1993777,2.324,0.158,238.38,9.6,0.0,1.0,18.0,2010-10-01 07:01:00
1993778,2.198,0.158,238.79,9.2,0.0,1.0,18.0,2010-10-01 07:02:00
1993779,2.246,0.154,237.63,9.4,0.0,2.0,18.0,2010-10-01 07:03:00
1993780,2.252,0.154,237.6,9.4,0.0,1.0,18.0,2010-10-01 07:04:00
1993781,2.25,0.154,237.48,9.4,0.0,1.0,18.0,2010-10-01 07:05:00
1993782,2.254,0.154,237.58,9.4,0.0,1.0,17.0,2010-10-01 07:06:00
1993783,2.28,0.16,239.16,9.4,0.0,1.0,19.0,2010-10-01 07:07:00
1993784,2.282,0.162,239.66,9.4,0.0,1.0,18.0,2010-10-01 07:08:00
1993785,2.45,0.16,240.24,10.2,0.0,2.0,18.0,2010-10-01 07:09:00
1993786,2.466,0.16,240.11,10.2,0.0,1.0,18.0,2010-10-01 07:10:00
1993787,2.972,0.326,239.69,12.4,0.0,1.0,25.0,2010-10-01 07:11:00
1993788,3.152,0.39,238.68,13.2,0.0,1.0,28.0,2010-10-01 07:12:00
1993789,3.106,0.272,238.72,13.0,0.0,1.0,29.0,2010-10-01 07:13:00
1993790,3.174,0.314,238.98,13.2,0.0,1.0,29.0,2010-10-01 07:14:00
1993791,3.146,0.372,239.83,13.2,0.0,2.0,29.0,2010-10-01 07:15:00
1993792,3.11,0.372,239.95,13.0,0.0,1.0,29.0,2010-10-01 07:16:00
1993793,2.472,0.146,240.12,10.2,0.0,1.0,20.0,2010-10-01 07:17:00
1993794,2.604,0.16,240.0,10.8,0.0,1.0,19.0,2010-10-01 07:18:00
1993795,2.614,0.16,239.24,10.8,0.0,1.0,18.0,2010-10-01 07:19:00
1993796,2.624,0.162,240.16,10.8,0.0,1.0,18.0,2010-10-01 07:20:00
1993797,2.632,0.164,240.75,10.8,0.0,1.0,18.0,2010-10-01 07:21:00
1993798,2.542,0.162,239.94,10.6,0.0,2.0,19.0,2010-10-01 07:22:00
1993799,2.45,0.064,240.53,10.2,0.0,1.0,18.0,2010-10-01 07:23:00
1993800,2.23,0.048,240.94,9.2,0.0,1.0,19.0,2010-10-01 07:24:00
1993801,2.762,0.124,240.08,11.6,0.0,1.0,18.0,2010-10-01 07:25:00
1993802,3.142,0.0,239.11,13.4,0.0,1.0,18.0,2010-10-01 07:26:00
1993803,2.39,0.0,239.96,10.0,0.0,1.0,18.0,2010-10-01 07:27:00
1993804,2.382,0.0,239.49,9.8,0.0,2.0,18.0,2010-10-01 07:28:00
1993805,2.378,0.0,239.22,9.8,0.0,1.0,19.0,2010-10-01 07:29:00
1993806,2.5,0.158,239.47,10.4,0.0,1.0,18.0,2010-10-01 07:30:00
1993807,2.544,0.176,239.66,10.8,0.0,1.0,18.0,2010-10-01 07:31:00
1993808,2.812,0.2,239.45,12.0,0.0,1.0,18.0,2010-10-01 07:32:00
1993809,2.836,0.204,239.76,12.2,0.0,1.0,18.0,2010-10-01 07:33:00
1993810,2.09,0.17,240.83,8.6,0.0,1.0,19.0,2010-10-01 07:34:00
1993811,2.028,0.174,241.82,8.4,0.0,2.0,18.0,2010-10-01 07:35:00
1993812,2.014,0.17,241.12,8.2,0.0,1.0,19.0,2010-10-01 07:36:00
1993813,1.988,0.164,239.4,8.2,0.0,1.0,18.0,2010-10-01 07:37:00
1993814,1.982,0.162,239.01,8.2,0.0,1.0,18.0,2010-10-01 07:38:00
1993815,1.98,0.162,238.9,8.2,0.0,1.0,18.0,2010-10-01 07:39:00
1993816,1.968,0.16,238.09,8.2,0.0,1.0,18.0,2010-10-01 07:40:00
1993817,1.974,0.162,238.55,8.2,0.0,1.0,18.0,2010-10-01 07:41:00
1993818,1.972,0.142,239.6,8.2,0.0,2.0,19.0,2010-10-01 07:42:00
1993819,1.92,0.0,241.23,7.8,0.0,1.0,18.0,2010-10-01 07:43:00
1993820,2.07,0.0,241.23,8.6,0.0,1.0,18.0,2010-10-01 07:44:00
1993821,2.946,0.0,240.77,12.4,0.0,1.0,19.0,2010-10-01 07:45:00
1993822,3.486,0.128,240.69,14.4,0.0,1.0,18.0,2010-10-01 07:46:00
1993823,3.074,0.132,240.66,12.8,0.0,1.0,19.0,2010-10-01 07:47:00
1993824,3.184,0.132,240.46,13.2,0.0,1.0,18.0,2010-10-01 07:48:00
1993825,2.252,0.212,241.4,9.6,0.0,2.0,18.0,2010-10-01 07:49:00
1993826,1.822,0.352,242.06,7.6,0.0,1.0,19.0,2010-10-01 07:50:00
1993827,1.896,0.336,241.84,7.8,0.0,1.0,19.0,2010-10-01 07:51:00
1993828,1.808,0.318,242.02,7.6,0.0,1.0,18.0,2010-10-01 07:52:00
1993829,1.716,0.148,242.36,7.0,0.0,1.0,19.0,2010-10-01 07:53:00
1993830,1.786,0.144,241.47,7.4,0.0,1.0,18.0,2010-10-01 07:54:00
1993831,1.738,0.086,241.32,7.2,0.0,1.0,19.0,2010-10-01 07:55:00
1993832,1.636,0.0,241.47,6.6,0.0,2.0,18.0,2010-10-01 07:56:00
1993833,1.636,0.0,241.48,6.6,0.0,1.0,19.0,2010-10-01 07:57:00
1993834,1.646,0.0,242.27,6.8,0.0,1.0,18.0,2010-10-01 07:58:00
1993835,1.684,0.084,241.83,7.0,0.0,1.0,19.0,2010-10-01 07:59:00
1993836,1.736,0.174,240.96,7.2,0.0,1.0,18.0,2010-10-01 08:00:00
1993837,1.712,0.172,240.55,7.0,0.0,1.0,19.0,2010-10-01 08:01:00
1993838,1.452,0.168,238.61,6.0,0.0,1.0,18.0,2010-10-01 08:02:00
1993839,1.446,0.168,238.26,6.0,0.0,1.0,18.0,2010-10-01 08:03:00
1993840,1.444,0.168,238.29,6.0,0.0,2.0,18.0,2010-10-01 08:04:00
1993841,1.44,0.166,237.9,6.0,0.0,1.0,18.0,2010-10-01 08:05:00
1993842,1.45,0.17,238.97,6.0,0.0,1.0,18.0,2010-10-01 08:06:00
1993843,1.454,0.172,239.51,6.0,0.0,1.0,18.0,2010-10-01 08:07:00
1993844,1.458,0.172,239.81,6.0,0.0,1.0,18.0,2010-10-01 08:08:00
1993845,1.456,0.174,239.73,6.0,0.0,1.0,19.0,2010-10-01 08:09:00
1993846,1.454,0.172,239.53,6.0,0.0,1.0,18.0,2010-10-01 08:10:00
1993847,1.448,0.17,239.13,6.0,0.0,2.0,18.0,2010-10-01 08:11:00
1993848,1.432,0.148,239.01,6.0,0.0,1.0,18.0,2010-10-01 08:12:00
1993849,1.36,0.0,239.48,5.6,0.0,1.0,18.0,2010-10-01 08:13:00
1993850,1.354,0.0,238.89,5.6,0.0,1.0,18.0,2010-10-01 08:14:00
1993851,1.352,0.0,238.76,5.6,0.0,1.0,18.0,2010-10-01 08:15:00
1993852,1.356,0.0,239.09,5.6,0.0,1.0,19.0,2010-10-01 08:16:00
1993853,1.356,0.0,238.96,5.6,0.0,1.0,18.0,2010-10-01 08:17:00
1993854,1.358,0.0,239.23,5.6,0.0,1.0,18.0,2010-10-01 08:18:00
1993855,1.36,0.0,239.5,5.6,0.0,2.0,18.0,2010-10-01 08:19:00
1993856,1.356,0.0,239.1,5.6,0.0,1.0,18.0,2010-10-01 08:20:00
1993857,1.358,0.0,239.32,5.6,0.0,1.0,18.0,2010-10-01 08:21:00
1993858,1.364,0.0,239.72,5.6,0.0,1.0,19.0,2010-10-01 08:22:00
1993859,1.44,0.134,238.75,6.0,0.0,1.0,18.0,2010-10-01 08:23:00
1993860,1.42,0.138,238.08,6.0,0.0,1.0,18.0,2010-10-01 08:24:00
1993861,1.418,0.136,237.83,6.0,0.0,1.0,18.0,2010-10-01 08:25:00
1993862,1.422,0.138,238.34,6.0,0.0,1.0,18.0,2010-10-01 08:26:00
1993863,1.434,0.142,239.55,6.0,0.0,2.0,18.0,2010-10-01 08:27:00
1993864,1.374,0.0,240.18,5.6,0.0,0.0,18.0,2010-10-01 08:28:00
1993865,1.396,0.0,240.15,5.8,0.0,0.0,18.0,2010-10-01 08:29:00
1993866,1.47,0.154,239.27,6.0,0.0,0.0,19.0,2010-10-01 08:30:00
1993867,1.442,0.122,238.94,6.0,0.0,0.0,18.0,2010-10-01 08:31:00
1993868,1.39,0.052,238.96,5.8,0.0,0.0,18.0,2010-10-01 08:32:00
1993869,1.41,0.056,240.99,5.8,0.0,0.0,18.0,2010-10-01 08:33:00
1993870,1.41,0.058,241.22,5.8,0.0,0.0,19.0,2010-10-01 08:34:00
1993871,1.416,0.058,241.9,5.8,0.0,0.0,18.0,2010-10-01 08:35:00
1993872,1.418,0.06,242.27,5.8,0.0,0.0,19.0,2010-10-01 08:36:00
1993873,1.412,0.058,241.77,5.8,0.0,0.0,18.0,2010-10-01 08:37:00
1993874,1.414,0.06,242.03,5.8,0.0,0.0,19.0,2010-10-01 08:38:00
1993875,1.414,0.06,242.07,5.8,0.0,0.0,19.0,2010-10-01 08:39:00
1993876,1.424,0.062,243.0,5.8,0.0,0.0,18.0,2010-10-01 08:40:00
1993877,1.426,0.062,243.15,5.8,0.0,0.0,19.0,2010-10-01 08:41:00
1993878,1.488,0.094,242.04,6.2,0.0,0.0,19.0,2010-10-01 08:42:00
1993879,1.928,0.18,241.37,8.0,0.0,0.0,29.0,2010-10-01 08:43:00
1993880,1.928,0.166,240.33,8.0,0.0,0.0,28.0,2010-10-01 08:44:00
1993881,1.958,0.164,240.19,8.2,0.0,0.0,29.0,2010-10-01 08:45:00
1993882,1.976,0.168,240.69,8.2,0.0,0.0,30.0,2010-10-01 08:46:00
1993883,1.984,0.17,241.04,8.2,0.0,0.0,30.0,2010-10-01 08:47:00
1993884,1.582,0.0,240.9,6.6,0.0,0.0,23.0,2010-10-01 08:48:00
1993885,1.32,0.074,242.0,5.4,0.0,0.0,19.0,2010-10-01 08:49:00
1993886,1.318,0.074,241.7,5.4,0.0,0.0,19.0,2010-10-01 08:50:00
1993887,1.314,0.074,241.4,5.4,0.0,0.0,18.0,2010-10-01 08:51:00
1993888,1.314,0.074,241.33,5.4,0.0,0.0,19.0,2010-10-01 08:52:00
1993889,1.312,0.074,241.26,5.4,0.0,0.0,18.0,2010-10-01 08:53:00
1993890,1.31,0.076,241.06,5.4,0.0,0.0,18.0,2010-10-01 08:54:00
1993891,1.302,0.076,240.25,5.4,0.0,0.0,19.0,2010-10-01 08:55:00
1993892,1.308,0.076,240.78,5.4,0.0,0.0,18.0,2010-10-01 08:56:00
1993893,1.308,0.076,240.9,5.4,0.0,0.0,19.0,2010-10-01 08:57:00
1993894,1.31,0.076,241.06,5.4,0.0,0.0,18.0,2010-10-01 08:58:00
1993895,1.338,0.056,241.21,5.6,0.0,0.0,18.0,2010-10-01 08:59:00
1993896,1.468,0.11,240.44,6.0,0.0,0.0,19.0,2010-10-01 09:00:00
1993897,1.48,0.156,239.96,6.2,0.0,0.0,18.0,2010-10-01 09:01:00
1993898,1.472,0.154,239.49,6.0,0.0,0.0,18.0,2010-10-01 09:02:00
1993899,1.466,0.154,239.15,6.0,0.0,0.0,18.0,2010-10-01 09:03:00
1993900,1.464,0.154,239.28,6.0,0.0,0.0,19.0,2010-10-01 09:04:00
1993901,1.468,0.156,239.83,6.0,0.0,0.0,18.0,2010-10-01 09:05:00
1993902,1.462,0.154,239.59,6.0,0.0,0.0,18.0,2010-10-01 09:06:00
1993903,1.466,0.158,240.12,6.0,0.0,0.0,18.0,2010-10-01 09:07:00
1993904,1.412,0.15,240.17,6.0,0.0,0.0,19.0,2010-10-01 09:08:00
1993905,0.334,0.07,241.77,1.4,0.0,0.0,1.0,2010-10-01 09:09:00
1993906,0.336,0.072,242.8,1.4,0.0,0.0,1.0,2010-10-01 09:10:00
1993907,0.334,0.072,242.89,1.4,0.0,0.0,0.0,2010-10-01 09:11:00
1993908,0.314,0.0,243.56,1.2,0.0,0.0,1.0,2010-10-01 09:12:00
1993909,0.24,0.062,242.91,1.0,0.0,0.0,1.0,2010-10-01 09:13:00
1993910,0.24,0.062,242.65,1.0,0.0,0.0,0.0,2010-10-01 09:14:00
1993911,0.238,0.062,242.1,1.0,0.0,0.0,1.0,2010-10-01 09:15:00
1993912,0.238,0.064,241.68,1.0,0.0,0.0,1.0,2010-10-01 09:16:00
1993913,0.238,0.064,241.56,1.0,0.0,0.0,0.0,2010-10-01 09:17:00
1993914,0.238,0.064,241.91,1.0,0.0,0.0,1.0,2010-10-01 09:18:00
1993915,0.238,0.064,241.6,1.0,0.0,0.0,1.0,2010-10-01 09:19:00
1993916,0.238,0.064,241.38,1.0,0.0,0.0,0.0,2010-10-01 09:20:00
1993917,0.236,0.064,240.85,1.0,0.0,0.0,1.0,2010-10-01 09:21:00
1993918,0.236,0.064,241.0,1.0,0.0,0.0,0.0,2010-10-01 09:22:00
1993919,0.236,0.064,241.19,1.0,0.0,0.0,1.0,2010-10-01 09:23:00
1993920,0.238,0.064,241.84,1.0,0.0,0.0,1.0,2010-10-01 09:24:00
1993921,0.238,0.064,242.32,1.0,0.0,0.0,0.0,2010-10-01 09:25:00
1993922,0.238,0.064,242.26,1.0,0.0,0.0,1.0,2010-10-01 09:26:00
1993923,0.238,0.064,241.88,1.0,0.0,0.0,1.0,2010-10-01 09:27:00
1993924,0.238,0.064,241.81,1.0,0.0,0.0,0.0,2010-10-01 09:28:00
1993925,0.292,0.0,240.97,1.4,0.0,0.0,1.0,2010-10-01 09:29:00
1993926,0.348,0.07,242.05,1.4,0.0,0.0,1.0,2010-10-01 09:30:00
1993927,0.346,0.072,242.59,1.4,0.0,0.0,0.0,2010-10-01 09:31:00
1993928,0.344,0.072,243.11,1.4,0.0,0.0,1.0,2010-10-01 09:32:00
1993929,0.34,0.07,242.45,1.4,0.0,0.0,1.0,2010-10-01 09:33:00
1993930,0.34,0.072,242.57,1.4,0.0,0.0,0.0,2010-10-01 09:34:00
1993931,0.338,0.072,242.61,1.4,0.0,0.0,1.0,2010-10-01 09:35:00
1993932,0.334,0.068,241.36,1.4,0.0,0.0,1.0,2010-10-01 09:36:00
1993933,0.382,0.11,241.83,1.8,0.0,0.0,0.0,2010-10-01 09:37:00
1993934,0.412,0.172,241.61,1.8,0.0,0.0,1.0,2010-10-01 09:38:00
1993935,0.41,0.172,241.32,1.8,0.0,0.0,0.0,2010-10-01 09:39:00
1993936,0.41,0.174,241.84,1.8,0.0,0.0,1.0,2010-10-01 09:40:00
1993937,0.412,0.178,242.84,1.8,0.0,0.0,1.0,2010-10-01 09:41:00
1993938,0.352,0.092,242.57,1.4,0.0,0.0,0.0,2010-10-01 09:42:00
1993939,0.314,0.0,243.0,1.2,0.0,0.0,1.0,2010-10-01 09:43:00
1993940,0.314,0.0,243.55,1.2,0.0,0.0,1.0,2010-10-01 09:44:00
1993941,0.31,0.0,243.07,1.2,0.0,0.0,0.0,2010-10-01 09:45:00
1993942,0.24,0.062,243.07,1.0,0.0,0.0,1.0,2010-10-01 09:46:00
1993943,0.24,0.062,242.8,1.0,0.0,0.0,1.0,2010-10-01 09:47:00
1993944,0.24,0.062,243.1,1.0,0.0,0.0,0.0,2010-10-01 09:48:00
1993945,0.238,0.064,242.44,1.0,0.0,0.0,1.0,2010-10-01 09:49:00
1993946,0.238,0.062,242.39,1.0,0.0,0.0,1.0,2010-10-01 09:50:00
1993947,0.238,0.064,242.38,1.0,0.0,0.0,0.0,2010-10-01 09:51:00
1993948,0.238,0.064,241.4,1.0,0.0,0.0,1.0,2010-10-01 09:52:00
1993949,0.236,0.066,240.81,1.0,0.0,0.0,1.0,2010-10-01 09:53:00
1993950,0.236,0.064,241.21,1.0,0.0,0.0,0.0,2010-10-01 09:54:00
1993951,0.24,0.064,241.28,1.0,0.0,0.0,1.0,2010-10-01 09:55:00
1993952,0.236,0.066,240.57,1.0,0.0,0.0,1.0,2010-10-01 09:56:00
1993953,0.236,0.064,241.32,1.0,0.0,0.0,0.0,2010-10-01 09:57:00
1993954,0.236,0.064,241.39,1.0,0.0,0.0,1.0,2010-10-01 09:58:00
1993955,0.324,0.0,240.75,1.4,0.0,0.0,0.0,2010-10-01 09:59:00
1993956,0.346,0.068,241.28,1.4,0.0,0.0,1.0,2010-10-01 10:00:00
1993957,0.342,0.066,240.88,1.4,0.0,0.0,1.0,2010-10-01 10:01:00
1993958,0.34,0.066,241.24,1.4,0.0,0.0,0.0,2010-10-01 10:02:00
1993959,0.34,0.068,241.56,1.4,0.0,0.0,1.0,2010-10-01 10:03:00
1993960,0.336,0.066,241.01,1.4,0.0,0.0,1.0,2010-10-01 10:04:00
1993961,0.334,0.066,241.01,1.4,0.0,0.0,0.0,2010-10-01 10:05:00
1993962,0.334,0.064,240.61,1.4,0.0,0.0,1.0,2010-10-01 10:06:00
1993963,0.336,0.068,241.92,1.4,0.0,0.0,1.0,2010-10-01 10:07:00
1993964,0.332,0.066,240.77,1.4,0.0,0.0,0.0,2010-10-01 10:08:00
1993965,0.334,0.066,241.2,1.4,0.0,0.0,1.0,2010-10-01 10:09:00
1993966,0.338,0.068,241.84,1.4,0.0,0.0,1.0,2010-10-01 10:10:00
1993967,0.338,0.064,241.41,1.4,0.0,0.0,0.0,2010-10-01 10:11:00
1993968,0.244,0.064,240.9,1.0,0.0,0.0,1.0,2010-10-01 10:12:00
1993969,0.244,0.064,241.35,1.0,0.0,0.0,0.0,2010-10-01 10:13:00
1993970,0.276,0.0,242.32,1.2,0.0,0.0,1.0,2010-10-01 10:14:00
1993971,0.324,0.0,242.99,1.4,0.0,0.0,1.0,2010-10-01 10:15:00
1993972,0.322,0.046,244.26,1.2,0.0,0.0,0.0,2010-10-01 10:16:00
